loc,longitude,latitude,year,date,gens,DD_vince,jd_vince,obsp,predict,moths,cumoths,dataset
1011,-121.8645096,39.68495178,2015,7/23/2015,1,1047,204,0.948837221,0.94610399,8,68,3
1015,-121.8890152,39.66700745,2015,5/28/2015,1,583,148,0.06142506,0.10358347,5,5,3
1015,-121.8894882,39.6664505,2015,6/4/2015,1,645,155,0.076167069,0.174543187,1.200000048,6.199999809,3
1015,-121.8894882,39.6664505,2015,6/11/2015,1,704,162,0.149877146,0.269925654,6,12.19999981,3
1015,-121.8894882,39.6664505,2015,6/18/2015,1,755,169,0.32432431,0.372000933,14.19999981,26.39999962,3
1015,-121.8894882,39.6664505,2015,6/25/2015,1,809,176,0.574938536,0.496215999,20.39999962,46.79999924,3
1015,-121.8894882,39.6664505,2015,7/2/2015,1,860,183,0.683046639,0.620229423,8.800000191,55.59999847,3
1015,-121.8894882,39.6664505,2015,7/9/2015,1,922,190,0.742014766,0.761864841,4.800000191,60.40000153,3
1015,-121.8894882,39.6664505,2015,7/16/2015,1,990,197,0.791154802,0.881924152,4,64.40000153,3
1015,-121.8894882,39.6664505,2015,7/23/2015,1,1047,204,0.874692798,0.94610399,6.800000191,71.19999695,3
1020,-121.8147354,39.64632034,2015,3/19/2015,0,170,78,0.119760476,0.154487774,20,20,3
1020,-121.8147354,39.64632034,2015,3/26/2015,0,200,85,0.245508984,0.244430915,21,41,3
1020,-121.8147354,39.64632034,2015,4/2/2015,0,242,92,0.407185614,0.398162097,27,68,3
1020,-121.8147354,39.64632034,2015,4/9/2015,0,258,99,0.449101806,0.463518143,7,75,3
1020,-121.8147354,39.64632034,2015,4/16/2015,0,286,106,0.550898194,0.576232493,17,92,3
1020,-121.8147354,39.64632034,2015,4/23/2015,0,338,113,0.628742516,0.764391065,13,105,3
1020,-121.8147354,39.64632034,2015,4/30/2015,0,386,120,0.700598776,0.888664961,12,117,3
1020,-121.8147354,39.64632034,2015,5/7/2015,0,440,127,0.89221555,0.963305175,32,149,3
1020,-121.8138504,39.64836502,2015,6/4/2015,1,634,155,0.051526718,0.16063346,1.25,2.25,3
1020,-121.8138504,39.64836502,2015,6/11/2015,1,693,162,0.120229006,0.250865936,3,5.25,3
1020,-121.8138504,39.64836502,2015,6/18/2015,1,745,169,0.274809152,0.350186735,6.75,12,3
1020,-121.8138504,39.64836502,2015,6/25/2015,1,799,176,0.469465643,0.473719686,8.5,20.5,3
1020,-121.814209,39.64819717,2015,7/2/2015,1,851,183,0.667938948,0.59901911,8.666666985,29.16666794,3
1020,-121.8138504,39.64836502,2015,7/9/2015,1,914,190,0.736641228,0.743770361,3,32.16666794,3
1020,-121.8138504,39.64836502,2015,7/16/2015,1,981,197,0.765267193,0.869100332,1.25,33.41666794,3
1021,-121.8180237,39.65454865,2015,3/19/2015,0,170,78,0.112280704,0.154487774,16,16,3
1021,-121.8180237,39.65454865,2015,3/26/2015,0,200,85,0.308771938,0.244430915,28,44,3
1021,-121.8180237,39.65454865,2015,4/2/2015,0,242,92,0.508771956,0.398162097,28.5,72.5,3
1021,-121.8180237,39.65454865,2015,4/9/2015,0,258,99,0.578947365,0.463518143,10,82.5,3
1021,-121.8180237,39.65454865,2015,4/16/2015,0,286,106,0.659649134,0.576232493,11.5,94,3
1021,-121.8180237,39.65454865,2015,4/23/2015,0,338,113,0.705263138,0.764391065,6.5,100.5,3
1021,-121.8180237,39.65454865,2015,4/30/2015,0,386,120,0.785964906,0.888664961,11.5,112,3
1021,-121.8180237,39.65454865,2015,5/7/2015,0,440,127,0.905263186,0.963305175,17,129,3
1021,-121.8180237,39.65454865,2015,5/14/2015,0,479,134,0.943859637,0.986598372,5.5,134.5,3
1021,-121.8180237,39.65454865,2015,5/28/2015,1,573,148,0.085574567,0.094369724,3.5,3.5,3
1021,-121.8182983,39.65565109,2015,6/4/2015,1,634,155,0.110024445,0.16063346,1,4.5,3
1021,-121.8182983,39.65565109,2015,6/11/2015,1,693,162,0.173594117,0.250865936,2.599999905,7.099999905,3
1021,-121.8182983,39.65565109,2015,6/18/2015,1,745,169,0.212713927,0.350186735,1.600000024,8.699999809,3
1021,-121.8182983,39.65565109,2015,6/25/2015,1,799,176,0.290953517,0.473719686,3.200000048,11.89999962,3
1021,-121.8182983,39.65565109,2015,7/2/2015,1,851,183,0.403422982,0.59901911,4.599999905,16.5,3
1021,-121.8182983,39.65565109,2015,7/9/2015,1,914,190,0.471882612,0.743770361,2.799999952,19.29999924,3
1021,-121.8182983,39.65565109,2015,7/16/2015,1,981,197,0.628361881,0.869100332,6.400000095,25.70000076,3
1021,-121.8182983,39.65565109,2015,7/23/2015,1,1039,204,0.887530506,0.938737631,10.60000038,36.29999924,3
1024,-121.8367081,39.63173676,2015,5/28/2015,1,580,148,0.095541403,0.100612335,5,5,3
1024,-121.8367081,39.63173676,2015,6/4/2015,1,641,155,0.191082805,0.169784382,5,10,3
1024,-121.8369446,39.6324234,2015,6/11/2015,1,700,162,0.254777074,0.263035268,3.333333254,13.33333302,3
1024,-121.8369446,39.6324234,2015,6/18/2015,1,751,169,0.426751614,0.364150614,9,22.33333397,3
1024,-121.8369446,39.6324234,2015,6/25/2015,1,805,176,0.662420452,0.487546116,12.33333302,34.66666794,3
1024,-121.8369446,39.6324234,2015,7/2/2015,1,857,183,0.796178401,0.612043679,7,41.66666794,3
1024,-121.8369446,39.6324234,2015,7/9/2015,1,919,190,0.821656048,0.754852772,1.333333373,43,3
1024,-121.8369446,39.6324234,2015,7/16/2015,1,987,197,0.866242051,0.876834989,2.333333254,45.33333206,3
1024,-121.8369446,39.6324234,2015,7/23/2015,1,1044,204,0.974522293,0.943417192,5.666666508,51,3
1025,-121.8136368,39.69049835,2015,3/12/2015,0,134,71,0.081967212,0.076237082,10,10,3
1025,-121.8136368,39.69049835,2015,3/19/2015,0,169,78,0.270491809,0.150085792,23,33,3
1025,-121.8136368,39.69049835,2015,3/26/2015,0,198,85,0.44262296,0.236557409,21,54,3
1025,-121.8136368,39.69049835,2015,4/2/2015,0,239,92,0.549180329,0.386687934,13,67,3
1025,-121.8136368,39.69049835,2015,4/9/2015,0,255,99,0.565573752,0.448964089,2,69,3
1025,-121.8136368,39.69049835,2015,4/16/2015,0,282,106,0.598360658,0.558976352,4,73,3
1025,-121.8136368,39.69049835,2015,4/23/2015,0,334,113,0.598360658,0.750594139,0,73,3
1025,-121.8136368,39.69049835,2015,4/30/2015,0,382,120,0.614754081,0.879621387,2,75,3
1025,-121.8136368,39.69049835,2015,5/7/2015,0,436,127,0.860655725,0.959400177,30,105,3
1025,-121.8136368,39.69049835,2015,5/14/2015,0,474,134,0.967213094,0.98465848,13,118,3
1029,-122.0128479,39.61875916,2015,3/16/2015,0,169,75,0.209039554,0.150248349,16.5,18.5,3
1029,-122.0128479,39.61875916,2015,3/23/2015,0,199,82,0.401129931,0.241311967,17,35.5,3
1029,-122.0128479,39.61875916,2015,3/30/2015,0,241,89,0.559322059,0.391959757,14,49.5,3
1029,-122.0128479,39.61875916,2015,4/5/2015,0,265,95,0.627118647,0.488616943,6,55.5,3
1029,-122.0128479,39.61875916,2015,4/13/2015,0,289,103,0.689265549,0.587952435,5.5,61,3
1029,-122.0128479,39.61875916,2015,4/20/2015,0,330,110,0.779661,0.737725198,8,69,3
1029,-122.0128479,39.61875916,2015,4/27/2015,0,374,117,0.841807902,0.862961531,5.5,74.5,3
1029,-122.0128479,39.61875916,2015,5/4/2015,0,432,124,0.898305058,0.955870211,5,79.5,3
1029,-122.0128479,39.61875916,2015,5/11/2015,0,477,131,0.966101706,0.985986948,6,85.5,3
1030,-121.9724884,39.69873047,2015,3/17/2015,0,172,76,0.111111112,0.158850938,3.5,3.5,3
1030,-121.9724884,39.69873047,2015,3/24/2015,0,203,83,0.174603179,0.253710419,2,5.5,3
1030,-121.9724884,39.69873047,2015,3/31/2015,0,248,90,0.428571433,0.423104644,8,13.5,3
1030,-121.9724884,39.69873047,2015,4/5/2015,0,266,95,0.476190478,0.493192345,1.5,15,3
1030,-121.9724884,39.69873047,2015,4/14/2015,0,296,104,0.571428597,0.613708675,3,18,3
1030,-121.9724884,39.69873047,2015,4/21/2015,0,339,111,0.698412716,0.76793462,4,22,3
1030,-121.9724884,39.69873047,2015,4/28/2015,0,383,118,0.761904776,0.883133233,2,24,3
1030,-121.9724884,39.69873047,2015,5/8/2015,0,460,128,0.857142866,0.977863789,3,27,3
1030,-121.9724884,39.69873047,2015,5/12/2015,0,486,132,0.93650794,0.98914665,2.5,29.5,3
1031,-122.1747742,39.62869263,2015,3/13/2015,0,157,72,0.100000001,0.121622913,12,12,3
1031,-122.1747742,39.62869263,2015,3/20/2015,0,192,79,0.202083334,0.21590364,12.25,24.25,3
1031,-122.1747742,39.62869263,2015,3/26/2015,0,217,85,0.268750012,0.301280558,8,32.25,3
1031,-122.1747742,39.62869263,2015,4/3/2015,0,261,93,0.387499988,0.474259138,14.25,46.5,3
1031,-122.1747742,39.62869263,2015,4/10/2015,0,277,100,0.425000012,0.539909124,4.5,51,3
1031,-122.1747742,39.62869263,2015,4/17/2015,0,310,107,0.464583337,0.668228507,4.75,55.75,3
1031,-122.1747742,39.62869263,2015,4/24/2015,0,361,114,0.472916663,0.831467509,1,56.75,3
1031,-122.1747742,39.62869263,2015,5/1/2015,0,410,121,0.493750006,0.929664552,2.5,59.25,3
1031,-122.1747742,39.62869263,2015,5/8/2015,0,459,128,0.806249976,0.97710222,37.5,96.75,3
1031,-122.174324,39.63015366,2015,5/15/2015,0,497,135,0.931249976,0.992178261,15,111.75,3
1031,-122.1747742,39.62869263,2015,5/28/2015,1,587,148,0.22147651,0.107550696,8.25,8.25,3
1031,-122.1744308,39.62836456,2015,6/5/2015,1,655,156,0.255643666,0.189942911,1.272727251,9.522727013,3
1031,-122.1744308,39.62836456,2015,6/12/2015,1,707,163,0.277608305,0.274941415,0.818181813,10.340909,3
1031,-122.1744308,39.62836456,2015,6/19/2015,1,758,170,0.42892009,0.378459752,5.636363506,15.97727299,3
1031,-122.1744308,39.62836456,2015,6/26/2015,1,809,177,0.550945699,0.497758627,4.545454502,20.52272797,3
1031,-122.1744308,39.62836456,2015,7/3/2015,1,860,184,0.609517992,0.62118268,2.181818247,22.70454597,3
1031,-122.1744308,39.62836456,2015,7/10/2015,1,923,191,0.648566186,0.763679922,1.454545498,24.15909004,3
1031,-122.1744308,39.62836456,2015,7/17/2015,1,990,198,0.785234928,0.881352246,5.090909004,29.25,3
1031,-122.1744308,39.62836456,2015,7/24/2015,1,1050,205,0.885295868,0.948753655,3.727272749,32.97727203,3
1032,-122.0051575,39.65357971,2015,3/13/2015,0,152,72,0.026666667,0.110256635,4,4,3
1032,-122.0051575,39.65357971,2015,3/20/2015,0,187,79,0.096666664,0.202114493,10.5,14.5,3
1032,-122.0051575,39.65357971,2015,3/27/2015,0,220,86,0.159999996,0.311275989,9.5,24,3
1032,-122.0051575,39.65357971,2015,4/3/2015,0,257,93,0.276666671,0.459252924,17.5,41.5,3
1032,-122.0051575,39.65357971,2015,4/10/2015,0,274,100,0.296666652,0.52537787,3,44.5,3
1032,-122.0051575,39.65357971,2015,4/17/2015,0,307,107,0.400000006,0.655226529,15.5,60,3
1032,-122.0051575,39.65357971,2015,4/24/2015,0,358,114,0.469999999,0.823386073,10.5,70.5,3
1032,-122.0051575,39.65357971,2015,5/1/2015,0,408,121,0.50333333,0.925701976,5,75.5,3
1032,-122.0051575,39.65357971,2015,5/8/2015,0,457,128,0.813333333,0.976104736,46.5,122,3
1032,-122.0051575,39.65357971,2015,5/15/2015,0,496,135,0.933333337,0.991862833,18,140,3
1043,-122.1844482,39.764534,2015,5/26/2015,1,569,146,0.093457945,0.091228992,2,2,3
1043,-122.1848907,39.76453781,2015,6/2/2015,1,626,153,0.168224305,0.150851145,1.600000024,3.599999905,3
1043,-122.1848907,39.76453781,2015,6/9/2015,1,683,160,0.224299073,0.233392134,1.200000048,4.800000191,3
1043,-122.1848907,39.76453781,2015,6/16/2015,1,737,167,0.411214978,0.334131598,4,8.800000191,3
1043,-122.1848907,39.76453781,2015,6/23/2015,1,789,174,0.420560747,0.449541092,0.200000003,9,3
1043,-122.1848907,39.76453781,2015,6/30/2015,1,840,181,0.457943946,0.572048068,0.800000012,9.800000191,3
1043,-122.1848907,39.76453781,2015,7/7/2015,1,894,188,0.467289716,0.700535595,0.200000003,10,3
1043,-122.1848907,39.76453781,2015,7/14/2015,1,967,195,0.598130882,0.846268594,2.799999952,12.80000019,3
1043,-122.1848907,39.76453781,2015,7/21/2015,1,1022,202,0.841121495,0.921974003,5.199999809,18,3
1045,-122.1329575,39.76800537,2015,3/10/2015,0,147,69,0.031746034,0.101145864,4,4,3
1045,-122.1329956,39.76552582,2015,3/17/2015,0,177,76,0.18650794,0.17272307,19.5,23.5,3
1045,-122.1329956,39.76552582,2015,3/24/2015,0,208,83,0.317460328,0.270102024,16.5,40,3
1045,-122.1329956,39.76552582,2015,3/31/2015,0,253,90,0.384920627,0.440484136,8.5,48.5,3
1045,-122.1329956,39.76552582,2015,4/6/2015,0,273,96,0.43650794,0.52211237,6.5,55,3
1045,-122.1329956,39.76552582,2015,4/14/2015,0,299,104,0.448412687,0.626488209,1.5,56.5,3
1045,-122.1329956,39.76552582,2015,4/21/2015,0,342,111,0.472222209,0.77773428,3,59.5,3
1045,-122.1329956,39.76552582,2015,5/5/2015,0,444,125,0.480158716,0.966393888,1,60.5,3
1045,-122.1329956,39.76552582,2015,5/8/2015,0,462,128,0.769841254,0.979027212,36.5,97,3
1045,-122.1329956,39.76552582,2015,5/12/2015,0,488,132,0.880952358,0.989806473,14,111,3
1045,-122.1329956,39.76552582,2015,5/26/2015,1,576,146,0.065913372,0.09714061,3.5,3.5,3
1045,-122.1335907,39.76566696,2015,6/2/2015,1,634,153,0.10357815,0.160215721,2,5.5,3
1045,-122.1335907,39.76566696,2015,6/9/2015,1,691,160,0.118644066,0.247445032,0.800000012,6.300000191,3
1045,-122.1335907,39.76566696,2015,6/16/2015,1,746,167,0.246704325,0.35232532,6.800000191,13.10000038,3
1045,-122.1335907,39.76566696,2015,6/23/2015,1,798,174,0.450094134,0.469865263,10.80000019,23.89999962,3
1045,-122.1335907,39.76566696,2015,6/30/2015,1,849,181,0.540489614,0.593260527,4.800000191,28.70000076,3
1045,-122.1335907,39.76566696,2015,7/7/2015,1,903,188,0.555555522,0.720064878,0.800000012,29.5,3
1045,-122.1335907,39.76566696,2015,7/14/2015,1,976,195,0.706214666,0.861139178,8,37.5,3
1045,-122.1335907,39.76566696,2015,7/21/2015,1,1031,202,0.815442502,0.931483924,5.800000191,43.29999924,3
1046,-122.0718689,39.77526093,2015,3/10/2015,0,147,69,0.118811876,0.100038469,16,16,3
1046,-122.0730057,39.77104187,2015,3/17/2015,0,177,76,0.31930691,0.173519105,27,43,3
1046,-122.0730057,39.77104187,2015,3/24/2015,0,209,83,0.400990099,0.272855699,11,54,3
1046,-122.0730057,39.77104187,2015,3/31/2015,0,254,90,0.522277236,0.445976198,16.33333397,70.33333588,3
1046,-122.0730057,39.77104187,2015,4/6/2015,0,275,96,0.603960395,0.529268444,11,81.33333588,3
1046,-122.0730057,39.77104187,2015,4/14/2015,0,301,104,0.621287107,0.634694815,2.333333254,83.66666412,3
1046,-122.0730057,39.77104187,2015,4/21/2015,0,345,111,0.658415794,0.785202682,5,88.66666412,3
1046,-122.0730057,39.77104187,2015,4/28/2015,0,389,118,0.663366318,0.894843876,0.666666687,89.33333588,3
1046,-122.0730057,39.77104187,2015,5/5/2015,0,447,125,0.66584152,0.969255924,0.333333343,89.66666412,3
1046,-122.0730057,39.77104187,2015,5/12/2015,0,493,132,0.844059348,0.991024852,24,113.6666641,3
1046,-122.0730057,39.77104187,2015,5/26/2015,1,582,146,0.084845632,0.102240406,4,4,3
1046,-122.0733948,39.77158737,2015,6/2/2015,1,640,153,0.117841147,0.168467119,1.555555582,5.555555344,3
1046,-122.0733948,39.77158737,2015,6/9/2015,1,699,160,0.16497761,0.260840416,2.222222328,7.777777672,3
1046,-122.0733948,39.77158737,2015,6/16/2015,1,754,167,0.27810514,0.369989812,5.333333492,13.11111164,3
1046,-122.0733948,39.77158737,2015,6/22/2015,1,798,173,0.523214698,0.471820533,11.55555534,24.66666603,3
1046,-122.0754623,39.76708603,2015,6/23/2015,1,806,174,0.523214698,0.489611745,0,24.66666603,3
1046,-122.0733948,39.77158737,2015,6/30/2015,1,857,181,0.617487609,0.613595128,4.444444656,29.11111069,3
1046,-122.0733948,39.77158737,2015,7/7/2015,1,911,188,0.702333272,0.738454819,4,33.11111069,3
1046,-122.0733948,39.77158737,2015,7/14/2015,1,985,195,0.794249415,0.874642849,4.333333492,37.44444656,3
1046,-122.0732346,39.77150726,2015,7/21/2015,1,1040,202,0.872731566,0.939885557,3.700000048,41.14444351,3
1047,-122.1019287,39.74150848,2015,3/9/2015,0,139,68,0.04568528,0.084569581,6,6,3
1047,-122.1009216,39.73764801,2015,3/16/2015,0,172,75,0.17258884,0.159831867,16.66666603,22.66666603,3
1047,-122.1009216,39.73764801,2015,3/23/2015,0,203,82,0.258883268,0.253157407,11.33333302,34,3
1047,-122.1009216,39.73764801,2015,3/30/2015,0,244,89,0.375634521,0.404930145,15.33333302,49.33333206,3
1047,-122.1009216,39.73764801,2015,4/5/2015,0,268,95,0.464467019,0.500383019,11.66666698,61,3
1047,-122.1009216,39.73764801,2015,4/13/2015,0,292,103,0.489847749,0.5976879,3.333333254,64.33333588,3
1047,-122.1009216,39.73764801,2015,4/20/2015,0,332,110,0.530456841,0.745470226,5.333333492,69.66666412,3
1047,-122.1009216,39.73764801,2015,4/27/2015,0,377,117,0.545685291,0.868681252,2,71.66666412,3
1047,-122.1009216,39.73764801,2015,5/4/2015,0,434,124,0.634517789,0.95809418,11.66666698,83.33333588,3
1047,-122.1009216,39.73764801,2015,5/11/2015,0,480,131,0.946700573,0.986923039,41,124.3333359,3
1047,-122.1009216,39.73764801,2015,5/25/2015,1,564,145,0.083465062,0.086378396,3.666666746,3.666666746,3
1047,-122.1004333,39.73712921,2015,6/1/2015,1,623,152,0.12899147,0.145977825,2,5.666666985,3
1047,-122.1004333,39.73712921,2015,6/8/2015,1,680,159,0.189693332,0.228236362,2.666666746,8.333333969,3
1047,-122.1004333,39.73712921,2015,6/15/2015,1,733,166,0.250395179,0.326653093,2.666666746,11,3
1047,-122.1004333,39.73712921,2015,6/22/2015,1,786,173,0.359152675,0.442436278,4.777777672,15.77777767,3
1047,-122.1015549,39.73769379,2015,6/29/2015,1,838,180,0.527031302,0.566991031,7.375,23.15277863,3
1047,-122.1004333,39.73712921,2015,7/6/2015,1,890,187,0.605437815,0.689764798,3.444444418,26.59722137,3
1047,-122.1004333,39.73712921,2015,7/13/2015,1,962,194,0.699019909,0.837796748,4.111111164,30.70833397,3
1047,-122.1004333,39.73712921,2015,7/20/2015,1,1019,201,0.830540597,0.918960452,5.777777672,36.48611069,3
1048,-122.0965042,39.70965576,2015,3/9/2015,0,139,68,0.040322579,0.084569581,5,5,3
1048,-122.0992889,39.70409393,2015,3/16/2015,0,172,75,0.221774191,0.159831867,22.5,27.5,3
1048,-122.0992889,39.70409393,2015,3/23/2015,0,203,82,0.318548381,0.253157407,12,39.5,3
1048,-122.0992889,39.70409393,2015,3/30/2015,0,244,89,0.419354826,0.404930145,12.5,52,3
1048,-122.0992889,39.70409393,2015,4/5/2015,0,268,95,0.475806445,0.500383019,7,59,3
1048,-122.0992889,39.70409393,2015,4/13/2015,0,292,103,0.5,0.5976879,3,62,3
1048,-122.0992889,39.70409393,2015,4/20/2015,0,332,110,0.592741907,0.745470226,11.5,73.5,3
1048,-122.0992889,39.70409393,2015,4/27/2015,0,377,117,0.661290348,0.868681252,8.5,82,3
1048,-122.0992889,39.70409393,2015,5/4/2015,0,434,124,0.71572578,0.95809418,6.75,88.75,3
1048,-122.0992889,39.70409393,2015,5/11/2015,0,480,131,0.858870983,0.986923039,17.75,106.5,3
1048,-122.0992889,39.70409393,2015,5/25/2015,1,564,145,0.119496852,0.086378396,4.75,4.75,3
1048,-122.0991592,39.70405197,2015,6/1/2015,1,623,152,0.150943398,0.145977825,1.25,6,3
1048,-122.0991592,39.70405197,2015,6/8/2015,1,680,159,0.194968551,0.228236362,1.75,7.75,3
1048,-122.0991592,39.70405197,2015,6/15/2015,1,733,166,0.322851181,0.326653093,5.083333492,12.83333397,3
1048,-122.0991592,39.70405197,2015,6/22/2015,1,786,173,0.505241096,0.442436278,7.25,20.08333397,3
1048,-122.0991592,39.70405197,2015,6/29/2015,1,838,180,0.574423492,0.566991031,2.75,22.83333397,3
1048,-122.0991592,39.70405197,2015,7/6/2015,1,890,187,0.591194987,0.689764798,0.666666687,23.5,3
1048,-122.0991592,39.70405197,2015,7/13/2015,1,962,194,0.750524104,0.837796748,6.333333492,29.83333397,3
1048,-122.0991592,39.70405197,2015,7/20/2015,1,1019,201,0.886792481,0.918960452,5.416666508,35.25,3
1050,-121.9618149,39.74238968,2015,3/9/2015,0,135,68,0.042844903,0.077389337,2.5,2.5,3
1050,-121.9573212,39.74203491,2015,3/16/2015,0,169,75,0.18851757,0.151658028,8.5,11,3
1050,-121.9573212,39.74203491,2015,3/23/2015,0,200,82,0.304198802,0.244118169,6.75,17.75,3
1050,-121.9573212,39.74203491,2015,3/29/2015,0,234,88,0.437018007,0.367098987,7.75,25.5,3
1050,-121.9573212,39.74203491,2015,4/5/2015,0,266,95,0.539845765,0.493192345,6,31.5,3
1050,-121.9585037,39.74254227,2015,4/13/2015,0,290,103,0.584404469,0.591230929,2.599999905,34.09999847,3
1050,-121.9573212,39.74203491,2015,4/20/2015,0,331,110,0.601542413,0.740420878,1,35.09999847,3
1050,-121.9573212,39.74203491,2015,4/27/2015,0,375,117,0.622964859,0.866078019,1.25,36.34999847,3
1050,-121.9573212,39.74203491,2015,5/4/2015,0,434,124,0.73864609,0.958269536,6.75,43.09999847,3
1050,-121.9573212,39.74203491,2015,5/11/2015,0,481,131,0.935732663,0.987235963,11.5,54.59999847,3
1051,-121.9560699,39.81528473,2015,3/12/2015,0,149,71,0.097087376,0.103711694,10,10,3
1051,-121.9520416,39.81589508,2015,3/18/2015,0,178,77,0.276699036,0.174751952,18.5,28.5,3
1051,-121.9520416,39.81589508,2015,3/26/2015,0,214,85,0.470873773,0.292535216,20,48.5,3
1051,-121.9520416,39.81589508,2015,4/1/2015,0,253,91,0.674757302,0.442888707,21,69.5,3
1051,-121.9520416,39.81589508,2015,4/8/2015,0,272,98,0.825242698,0.517252862,15.5,85,3
1051,-121.9520416,39.81589508,2015,4/15/2015,0,299,105,0.844660223,0.627921581,2,87,3
1051,-121.9520416,39.81589508,2015,4/22/2015,0,347,112,0.854368925,0.791976988,1,88,3
1051,-121.9520416,39.81589508,2015,4/29/2015,0,393,119,0.859223306,0.90258342,0.5,88.5,3
1051,-121.9520416,39.81589508,2015,5/6/2015,0,449,126,0.902912617,0.970879555,4.5,93,3
1051,-121.9520416,39.81589508,2015,5/13/2015,0,492,133,0.970873773,0.990783334,7,100,3
1051,-121.9520416,39.81589508,2015,5/27/2015,1,585,147,0.035629455,0.105638951,3,3,3
1051,-121.9525375,39.81612778,2015,6/3/2015,1,645,154,0.076009504,0.1752709,3.400000095,6.400000095,3
1051,-121.9525375,39.81612778,2015,6/10/2015,1,703,161,0.33491686,0.267433405,21.79999924,28.19999886,3
1051,-121.9525375,39.81612778,2015,6/17/2015,1,759,168,0.491686463,0.380877584,13.19999981,41.39999771,3
1051,-121.9525375,39.81612778,2015,6/24/2015,1,811,175,0.638954878,0.502606571,12.39999962,53.79999924,3
1051,-121.9525375,39.81612778,2015,7/1/2015,1,862,182,0.738717318,0.625750422,8.399999619,62.19999695,3
1051,-121.9525375,39.81612778,2015,7/8/2015,1,920,189,0.762470305,0.756232381,2,64.19999695,3
1051,-121.9525375,39.81612778,2015,7/15/2015,1,992,196,0.828978598,0.884957731,5.599999905,69.79999542,3
1052,-122.2069931,39.96681976,2015,3/10/2015,0,151,69,0.088408642,0.109373488,9,9,3
1052,-122.2018509,39.96689224,2015,3/17/2015,0,179,76,0.184675828,0.179481193,9.800000191,18.79999924,3
1052,-122.2018509,39.96689224,2015,3/24/2015,0,210,83,0.284872293,0.277859777,10.19999981,29,3
1052,-122.2018509,39.96689224,2015,3/31/2015,0,254,90,0.444007844,0.447389275,16.20000076,45.20000076,3
1052,-122.2018509,39.96689224,2015,4/7/2015,0,275,97,0.508840859,0.529825449,6.599999905,51.79999924,3
1052,-122.2018509,39.96689224,2015,4/14/2015,0,299,104,0.626719058,0.625899076,12,63.79999924,3
1052,-122.2018509,39.96689224,2015,4/21/2015,0,342,111,0.705304503,0.776558399,8,71.80000305,3
1052,-122.2018509,39.96689224,2015,4/28/2015,0,386,118,0.744597256,0.888455629,4,75.80000305,3
1052,-122.2018509,39.96689224,2015,5/5/2015,0,443,125,0.777996004,0.96619314,3.400000095,79.19999695,3
1052,-122.2018509,39.96689224,2015,5/12/2015,0,488,132,0.919449866,0.989822567,14.39999962,93.59999847,3
1052,-122.2018509,39.96689224,2015,5/26/2015,1,577,146,0.051609244,0.097714454,2,2,3
1052,-122.2017365,39.96638489,2015,6/2/2015,1,634,153,0.097688928,0.160332114,1.785714269,3.785714149,3
1052,-122.2017365,39.96638489,2015,6/9/2015,1,693,160,0.112434432,0.250039399,0.571428597,4.357142925,3
1052,-122.2017365,39.96638489,2015,6/16/2015,1,746,167,0.272791713,0.354192257,6.214285851,10.5714283,3
1052,-122.2025833,39.96615982,2015,6/23/2015,1,799,174,0.338295758,0.472570866,2.538461447,13.10988998,3
1052,-122.2017365,39.96638489,2015,6/30/2015,1,850,181,0.412023276,0.595102787,2.857142925,15.96703339,3
1052,-122.2017365,39.96638489,2015,7/7/2015,1,903,188,0.487593949,0.720694065,2.928571463,18.89560509,3
1052,-122.2017365,39.96638489,2015,7/14/2015,1,977,195,0.662696719,0.862211943,6.785714149,25.68131828,3
1052,-122.2017365,39.96638489,2015,7/21/2015,1,1031,202,0.878349602,0.931617379,8.357142448,34.03845978,3
1054,-122.1316757,39.91175461,2015,5/26/2015,1,578,146,0.053311795,0.099098869,2.75,2.75,3
1054,-122.1314621,39.91198349,2015,6/2/2015,1,636,153,0.10662359,0.163064525,2.75,5.5,3
1054,-122.1314621,39.91198349,2015,6/9/2015,1,695,160,0.158319876,0.253972054,2.666666746,8.166666985,3
1054,-122.1314621,39.91198349,2015,6/16/2015,1,749,167,0.44103393,0.360018492,14.58333302,22.75,3
1054,-122.1314621,39.91198349,2015,6/23/2015,1,801,174,0.546042025,0.478813499,5.416666508,28.16666603,3
1054,-122.1314621,39.91198349,2015,6/30/2015,1,852,181,0.615508914,0.602082253,3.583333254,31.75,3
1054,-122.1314621,39.91198349,2015,7/7/2015,1,906,188,0.681744814,0.727664411,3.416666746,35.16666794,3
1054,-122.1314621,39.91198349,2015,7/14/2015,1,980,195,0.794830382,0.866985917,5.833333492,41,3
1054,-122.1314621,39.91198349,2015,7/21/2015,1,1035,202,0.872374833,0.934933484,4,45,3
1058,-121.9611053,39.76426697,2015,3/16/2015,0,171,75,0.188679248,0.155810565,20,20,3
1058,-121.9611053,39.76426697,2015,3/23/2015,0,202,82,0.400943398,0.249537349,22.5,42.5,3
1058,-121.9611053,39.76426697,2015,3/30/2015,0,243,89,0.599056602,0.40203768,21,63.5,3
1058,-121.9611053,39.76426697,2015,4/6/2015,0,270,96,0.693396211,0.511993349,10,73.5,3
1058,-121.9611053,39.76426697,2015,4/13/2015,0,291,103,0.693396211,0.594797909,0,73.5,3
1058,-121.9611053,39.76426697,2015,4/20/2015,0,331,110,0.71226418,0.743086398,2,75.5,3
